1 1 0 19f3 04 6441e88820e918d6adca5129 0000 0f 000000000000000000000000
0 1 1 c23a 05 092b8424128ab961d02cb20b 6404 07 1461460438c160315804600f
0 1 1 a818 04 29024a203563b16754091346 92f6 08 14c08a2400590643c90070c0
0 1 1 84e4 04 40f3fa49cae49873c616800a 5661 07 30d80a2c6acf46010608b048
0 1 1 89b4 05 28045004102c26c2c7591070 5c4f 06 0028d0a068809482569c1105
0 1 1 aac1 05 1482112ce148682b107070d4 c1f9 07 5050485e204a1101441540cd
0 1 1 558c 05 24738a1d21d51441c111aa8c a4f5 08 080a401044c83c20450020c1
0 1 1 43bc 05 60865722f7032171c71051d0 768e 07 10304214d16b2843854035cf
0 1 1 91a5 05 5a21a8102c502c90421d25ca 2eaa 07 209218d0214b1016072422c2
0 1 1 caa1 05 2992df4d224c20994a15b2cc 5a44 06 5cd1b11551e0ac511c242c10
0 1 1 f6c5 05 59828610e3d4203306321286 83b1 07 04f08340068a09e1ec040817
0 1 1 300a 05 0565900c138651498d759149 0880 07 2391c0184601317082097307
0 1 1 eb82 05 80609b30a0e274b04d1c63e3 0000 0b 940041040003040001000040
0 1 1 e658 04 50b500890c1d1a4596f80244 3682 06 3c33184162881dd12220b4e2
0 1 1 2e40 05 53020a85606168a8c2350784 889b 07 20040404209940a7011a154b
0 1 1 4976 05 02c5d65c448f0843193291ca 1389 07 08240a20aa850511cf240203
0 1 1 f743 05 0623812450987422841c5314 af57 07 84558424348538800730305b
0 1 1 4572 04 a8468f0523da16efe6281304 8103 06 04a31518021045900f6809c8
0 1 1 6c29 05 01b509a0314648a206859190 5aba 07 1c63ee1009d12d51a96c3105
0 1 1 a093 05 19c35a04664e38d24a70f998 874d 07 2252850054441515c05c8005
0 1 1 2dc0 04 8d0a9bfd9a0f3064705bb699 c282 07 9480040403c125730429c041
0 1 1 1fd3 05 04e20f516413211b0744d3ac 56b2 07 01545528c04708b20e0038c0
0 1 1 aa7e 05 3ea2018d920310f699601285 9d1a 07 10264b08500e08f605100a27
0 1 1 ad25 05 14d14a60654518a1dc95504b d17e 07 54609300016a60420291420d
0 1 1 7cf1 05 2c80af34964959111215b307 dabe 06 43500b21fb0114012605050c
0 1 1 2b43 05 1582029003015140002c4304 926d 07 3f041a14704d2ce207145210
0 1 1 28a6 05 98684420f0814403c0003584 de1e 07 1468410852c4209254281200
0 1 1 3e46 05 11921238a2071d0402727401 04df 07 485047049002452482547809
0 1 1 cb30 05 5950839411cb20454633830a b8c5 06 dc1401f0038e14920d1a82c5
0 1 1 6bf8 04 9816677bd5e40ee51e7782da 3b7b 06 3b13506de287041205427299
0 1 1 52e1 05 185246a597001152d22062b2 7cd2 06 90b31f6db7855ca6a237bf55
0 1 1 bb65 05 44b112a92c423df2c0842219 e843 06 06398d8d60027a8d1bbc037c
0 1 1 c094 05 386047b511c65e601c0e530f fc7e 07 04f1476c21c1c8305f044345
0 1 1 9c43 05 0806c97223005126003cd0c4 92f2 08 042b8d3830851ca18d341140
0 1 1 69e6 06 20a0c338338408e10b021143 05c8 06 c1f1d528b27445964764039d
0 1 1 ad27 05 0620c15d21c3414aa434c401 5fad 07 8441102529070870452c1146
0 1 1 c510 05 10368939240c504128081313 4087 09 0021010c1061044080042081
0 1 1 9690 04 6a9aa2da4ba75d0ab95df62e d238 06 66f61019404144d7aa91a3c9
0 1 1 5b39 05 421b12b0478e0522e231b4a2 646f 07 18a4c018f00c4989c908a202
0 1 1 8ead 05 5cc3120d41de2682a41c5282 5c53 06 00e2c51980160d5d42503189
0 1 1 1b50 05 1544550631ce1c84f5348390 7047 07 052145043e854058c10426c9
0 1 1 821c 05 2c14c0acb14431f11225a3d9 1c44 06 0830330d116820c40829b0c0
0 1 1 ea0e 05 4576034942065b68817c2188 1619 07 004e1834118705215f14320c
0 1 1 3c18 04 5d77f43531ca2543e53e1563 5444 06 2982041ec11554510701f183
0 1 1 c602 05 0c70866446da44126e24750c 4a67 08 2c518088c4c70070c10c80c3
0 1 1 ebb0 05 30f09e3115c690194b487504 ee64 0a 042040041082001043883043
0 1 1 747a 05 2420471428145683d23a73df 7234 06 35f0964ccfc072404b48e0ce
0 1 1 6c77 05 1c704a151d0e10458a60c348 9c2f 07 7070823c3640344100087985
0 1 1 b706 05 b057440d7201353007015292 06e9 06 08aa476f604d618cd34d8450
0 1 1 9352 05 48b05a0230870ce4573a46cb 40c3 07 2c5048f8610658920c104206
0 1 1 7a11 05 1cd44820d7973cc5c8151a8c 9de5 07 6008882d81c20480810ca1d2
0 1 1 1b8b 05 6661d624e10504a00c28510d 1a8e 07 011e0434c6e60852d0355043
0 1 1 50d7 05 01938d3480864264855d3689 b282 06 9d60883806421eb20dbfa290
0 1 1 705a 05 2841c10600ca28335629b04b 9c11 06 98e1873509520883014c3191
0 1 1 24a5 04 e1c2a6b5f487152552993548 1302 09 0090830040c31790020010c0
0 1 1 2821 05 49c31808e7802aa256408623 6f4f 08 14e0410852c10010800ab481
0 1 1 7f41 04 10ec18b784ca93021f057046 23b0 06 006d010c60694601c83811b4
0 1 1 d16c 05 5cd10e0d48930861074861c5 1a93 07 3180011c00ce0431510534f6
0 1 1 da13 04 49e404962c48b8e35ee15141 175d 06 73811738940f4047c95861da
0 1 1 4dfb 05 10b5485d08ce1c130e0d9714 74ca 06 08384905d9a34053dd1404d9
0 1 1 038e 05 34f08e64888c145906a01902 8f8b 07 04a08606b10528335b081141
0 1 1 027a 05 19a6c52c12007923912082ba c3db 06 f890f675124e18d018a1f88b
0 1 1 72bc 05 382a412830c56c6791615043 5783 07 3868044430851030c0147748
0 1 1 4b3c 05 20d3c37522cd3a008958aa45 29d9 07 10304d0842c31501ab140ece
0 1 1 3f0f 05 4c310a459281be264e58108c c807 07 0cc4a215c2870032ca3c16c8
0 1 1 90ef 05 606482bc07845a02d43567c6 f3cc 06 4922435b40820436051882c5
0 1 1 3742 05 0856182863010c42119d5680 e1d3 07 10220904412009f0490c01cb
0 1 1 cf5f 04 3bf16c2230ef30b3368c878a ddb8 06 2cc1c630754711d58b842282
0 1 1 7061 05 3c331570379b3c10a809068a 5a41 07 1821a860314209d24bf9c044
0 1 1 3910 05 9a034115010c2a45d0107345 5921 07 0840472478a11c62082401c3
0 1 1 9d3e 04 55140a13c5c37711a8505b05 2499 07 10004d2909401090523c864a
0 1 1 9d76 05 30a708ac339f2e69d1765104 8a78 06 b807c70824f45d71e745e28c
0 1 1 236b 05 9231540d414d684106749419 7456 07 1d410508511c195b4b3c31ca
0 1 1 bef7 05 3d0cea1061293c1120644bc5 3269 07 0ca4463cd1467431d21241c8
0 1 1 ce0c 05 2850444d16031cb08880e642 49de 06 2593e42860dc5cc00213f541
0 1 1 06ab 04 70d19f14f12470610a66c7cf 27bc 06 0106400cc0756431c920ba5b
0 1 1 f6bf 05 4228da19669f16328f7c7504 1996 07 0d150b9c00c64c334d0f43d7
0 1 1 f5cb 05 28f195183281309247f8fa81 d319 06 2a00160131e43c15c5144c42
0 1 1 f56e 05 54f8820521503c61c45022d2 8ed3 07 0828403452401830ca00134a
0 1 1 6f48 04 d439c60925a010dfcfc47727 7c83 07 0e8282181001287229046045
0 1 1 ff05 05 30639d22089b288e401d1302 81ce 06 3dc468978030506103e84602
0 1 1 5c82 05 b0a7a39175880905531ce5a5 d488 07 1060dd3c53c7a831c1218904
0 1 1 95e8 05 38611758d1413a725f21974f f11b 06 84f3d6354507c0576e249d4a
0 1 1 37cc 05 90954975e0442387483de49a 93ba 06 7cc3830aa08a29e905106c41
0 1 1 1a0f 05 00514d5493542c51996cdac4 2811 06 4253d43882c66061a49545ab
0 1 1 5524 05 3500997851891c804f0ea01e 8ac1 0a 0410411800400420410c00ea
0 1 1 c9a3 05 34940510b5c84c620e4d5ace f4bf 07 1451463130c0304406188850
0 1 1 5a91 04 9252f50cd4988ac042b0c39f 00e3 07 2803003561000eb0c110329e
0 1 1 cd4f 05 59204730110d10e3118064ce 959d 05 96bc05ac338268c08749b22b
0 1 1 3d6b 05 14e0cf1bb26e01908a0dd781 5a72 06 225252116146646a5030508a
0 1 1 404f 05 8ef61d3c12c8a0e2960490e2 a6a1 06 0f26c211a0da283544bc2403
0 1 1 c912 05 78a04e9095463587010cc15b edf7 07 7c34c20c9b0216c2c600b309
0 1 1 6a31 04 06da0cc524df22972ec73092 d189 06 25e2f2cd4806346a8710494f
0 1 1 4332 04 09e7a8f592a40ec488137580 e066 06 3551d33c1e86211fdacfa216
0 1 1 4bbe 05 418dcf88d812481b8310234d 647e 07 9563c400810b046202083046
0 1 1 c554 04 bc80c034762e292782b07708 4977 07 0c240140a2102010c82890e2
0 1 1 067c 05 1c654e30108c6cb104a2d042 b310 07 38b415014882102007820803
0 1 1 0914 04 e1e2883ae901cd75e2d96cee e60f 06 86118d2221cd00600007a39f
0 1 1 e6d3 05 7841ccc5831810b0022cd783 75f8 06 4683077ce17a34c79a1060c5
0 1 1 d1d4 05 74d0561c381e10c2aa3d6280 d66c 06 5953ca6c17196b378e162926
0 1 1 b8b6 05 2e3505601740887046049481 a570 06 1c64ee04c2051ee941196203
0 1 1 8899 05 3c205030f5542d57c5a44092 6b81 07 9850440891011c4882489142
0 1 1 2bee 04 1787b232c2863b099e2dd591 60ad 07 34a48a04000515f90c207482
0 1 1 2ffd 05 1a20c808c35c45115d3c24c7 52c9 06 78174e182518b0f402c59313
0 1 1 f0ef 05 0e24f018141e3c46d41cc9c1 782f 06 0063c10dd000b81c80d0c1c6
0 1 1 65ad 04 88845a9835de64b67422555e 964f 06 1c22460589c632000029d1ad
0 1 1 b6ee 05 40e3ed407789a0709c1d8486 1b0d 08 3400062418031450cc205041
0 1 1 9310 05 25a1491c550b04d4415031e9 c6a9 06 3c178029e75f88790e416503
0 1 1 7e98 05 21831ea8430e2c794d4c5380 2c76 07 288088049006041390003d84
0 1 1 99c7 05 8056673c610e20d506250507 2c98 07 0d124b64c9d434e1ad0850d4
0 1 1 90b5 05 0e40cf08c14529914a02b341 2883 08 04a14018b000041100180846
0 1 1 c73a 05 11520a09d5cf3093c38887c9 4673 06 2cd0c69c11498070920cd044
0 1 1 395e 05 4494560d011c38861b287161 1b32 05 4dfa0248be5566d3b690a499
0 1 1 f243 05 7498b044c8843101843841d8 398a 07 6040815cd0850cb08cd08047
0 1 1 d6a5 05 2c20432dd1d45470b4408605 34f1 07 04214f00a10b256588fc70d1
0 1 1 2ef3 05 2d125505945428a58f88e948 b0ad 07 54f1170cf0860e8342122244
0 1 1 2ec5 04 ca71765c459a22559a74e20d 053e 08 0010400c727c28204a08b101
0 1 1 c0d1 05 2831de80714f102019045696 11a9 07 34549f4040011c0522744706
0 1 1 0925 05 1720d745648aa9c0c320608e 4693 06 00a6cb6208816f66457520d9
0 1 1 109d 05 80604654a10404860c401042 93b2 06 501398bc15c25d34487c2545
0 1 1 70cd 04 6144097a344e0e0f3be881f2 8388 06 505056200a5138b18984a0a8
0 1 1 16de 05 54a39e64b34420f1c6861099 dbf2 07 18c0ad256055294142204256
0 1 1 b520 04 9183c8d2e7d2162abaa15396 40dd 07 34224b0c93c175d32130f141
0 1 1 32b2 06 2cf54888c2050cc10314d101 6b1f 07 14824004d10e0490101a90c1
0 1 1 33d5 05 10bccd5d815898a3c10c61c8 0d90 07 4e630240159708c5443c1741
0 1 1 2283 04 0756c0098c1f34d52004024c 5738 06 46168426149954a50cf8f257
0 1 1 ab08 05 55111174a84c9c07d52c3454 40b8 07 641003181048280502896242
0 1 1 9b2d 05 6ce5c57c749b1543a11c3291 9e0f 07 3c84041c408704a3074e514b
0 1 1 ec0d 05 6024870c25092927856a8dcb 16dc 07 08685a18718404148d0ce3c8
0 1 1 e0b5 05 081613059d50a136e33a8385 7a81 07 9181de1123c67033c70872cb
0 1 1 60ee 05 5942dc6a468c2845160599e8 3175 06 b1e35708200e306641758046
0 1 1 c403 05 29701310638238515616421b c035 07 0490872571c20831d428ae8c
0 1 1 7634 05 89a60a1969960997110de68a 3c12 07 1cc0621432034c61110061da
0 1 1 0124 05 09000b1430870c40c404e981 1e25 07 50a0c544a85010031100c190
0 1 1 bfc8 05 68661a3c14d10cc50a0c48c5 c8be 06 613019d9209a0c1f44452109
0 1 1 ab2d 05 18908c398a921d73c385b6c5 06e8 06 207197b10918b0d2c8143110
0 1 1 81a0 05 2f434509e7ee14669110c91f 0eb7 06 a0614104708628b121983652
0 1 1 64d4 05 30964c104c4114a009003081 61f4 06 bc114720a1598520430c2622
0 1 1 626d 05 21a78728104714234b4027b9 19ec 07 90f09309d4810c20812c820a
0 1 1 83a0 05 70c2ca51f30818aa9444d7d4 4f4e 06 01000c53438110529e0822c7
0 1 1 885f 05 4c23010c26ac28c1da267597 9e0c 07 28a58108a16a44e0c259a348
0 1 1 3cbb 05 2c670621798548a3992080da 90a6 06 31945806713210dcc0202208
0 1 1 4271 05 1c128c38551524b90681d20f 4271 06 48b3c53d1b5248b352000e4c
0 1 1 aee4 05 4486185060d83451c93e6b02 f9ac 06 78e48e4605040cb20440c35a
0 1 1 0c83 05 1d04ce05858184d26339b312 4974 06 50d5c10d7409a9988f486340
0 1 1 4de9 05 58908931628458854f5519aa ef1f 06 64b39b68610b5001f07111da
0 1 1 2744 05 18a14401224320f10e601ccf 95f3 06 6060a006c6aea4774798f9cb
0 1 1 d3d4 05 3480a6053303590105908285 a3b6 06 344b012873c278e601281345
0 1 1 1e38 05 0d908a80c58e4c88a65101cb d1d2 06 0a546aec502b48db0a580090
0 1 1 9d96 05 2c4b488ee1c161974225c0cd 330f 06 a8128e0b71cd0c634a0cc489
0 1 1 ba6f 05 90f38464a25d14f20a4d4116 c626 07 30d44c2c318060aa452821c0
0 1 1 9a02 05 0ce5d054f3da31f3c3205cc5 4428 06 0c55553672f668a16e549780
0 1 1 e88f 05 09c8ca2cd0445060501cd055 a466 06 0951664a1cd40f911428e2b6
0 1 1 9057 05 28d64869375c88701030a541 7933 07 1c344810204a1870988ee042
0 1 1 4a6a 05 08140e2037e41cb1c2053084 91a0 07 4a410200e14c0ce6c034009c
0 1 1 740c 05 4d071719801721e645290887 9e24 09 1030011a10420c0041081040
0 1 1 8144 04 914ff8658528785d930a4fc8 22d7 06 112921c2230616308f01dac5
0 1 1 2d54 05 49d20210904870a00845b920 d995 07 91824b3c290e2805c200a3d4
0 1 1 99eb 05 1c7058bd48900d15c510d1c4 aa67 07 0823053421f069545c00204f
0 1 1 6910 05 20c38c0c914a14909c5b3ac7 c693 06 1ca160058b8631000148f51a
0 1 1 1a40 05 00bb1a686e0528418bb452c1 9c9c 07 1101c448b10418294f88408b
0 1 1 4557 05 40429c04632a64645728304d b65e 07 0825c20cf2ed1440c92841c1
0 1 1 21ef 05 21522860219024140d5953ca 5f68 07 0030c207a0461c208b30e445
0 1 1 f461 06 8031061051851c60c938a781 19ff 05 249b0eb54ca09cc382ad52e3
0 1 1 3782 05 24b1454049162d2a4211a788 cbe2 08 0e00c30c1183049280000101
0 1 1 c1b3 05 0c85962ec28848a0920c2c02 127d 07 20010c0c35850432a0046149
0 1 1 b772 04 6b24c50d610841fb0e6d26cc 0049 08 343189309300a42013100116
0 1 1 8fcf 05 0cb8040da54c248690243689 ac95 07 3c425158f2040a6189007282
0 1 1 6a83 05 4111d14076431f14841c3382 1230 06 000783027df0cd10b21861d1
0 1 1 be4a 04 4c3e545273b22322e8108bbc b832 08 04a3051550100881442430a5
0 1 1 bec9 05 2100cc0430851289d45c8697 98d8 06 a003840a6b533886e84c5059
0 1 1 d9de 05 746b1415630628f481690785 9622 06 24601d56a0821cf1c11ba505
0 1 1 3634 05 5850c418d12b6035cc241ace d406 06 04e52010604691369e48124b
0 1 1 7fb4 05 3df38324f25150e6241a249c e3ac 07 54f192327101059046101109
0 1 1 8e98 05 3993da8b2b0f0d67412500c7 7623 07 74108b10f2402e544e08040a
0 1 1 331c 05 0664c420d28a0a328a593609 3dc2 07 10520414a2262491c0080200
0 1 1 b060 04 a963e0c28502d3a1c90182d3 3b0e 06 08b70b41648110d1401d53e3
0 1 1 5302 05 1883948002850400c13a3347 250e 06 01e0e4790e46a0355b61021f
0 1 1 38a1 05 38738735ed1748830129951d 94e2 08 0830482830080840820b3042
0 1 1 1c7b 05 18944c20631bb815cf440308 5599 07 181027084093043065108045
0 1 1 c1fe 05 863406913091497a4606d808 08b0 07 007a430c9a0005448a008465
0 1 1 aed4 05 64e30c2ce3af48d609343080 a34e 06 c796497a21d00831092cf11d
0 1 1 d222 05 10380800a6cb90b86641ac0d 89c6 07 2c62c488428c0890c01010a9
0 1 1 a54d 04 1cf51836e44d2a4a3dbe720b 4993 07 4010d114419f34012808018a
0 1 1 55c6 05 10ea1c14311b5c228e50c185 b92e 07 2c93c1048183f0110a685091
0 1 1 119f 05 08f2140205065915886cf329 ae03 06 8414c793119958758341755b
0 1 1 c980 05 52301d2a1803404015446898 56d6 07 3411c315108f2430a7146048
0 1 1 5a2e 04 3c524ba06213348522201416 8901 07 2850401043c6a410020c2041
0 1 1 b72d 05 c0734118f0cf00910c68764b 2588 07 10314400400f8441c24c8144
0 1 1 0aba 05 7d62c91d62df708545845058 e9ca 07 39639a04d74b4431408c908c
0 1 1 2fe5 05 3cf34208269e1e214004f359 cea0 06 7ec69b7e06d28924565a6455
0 1 1 0c1e 05 4185521054970428dd5d71c0 d336 08 1471c504110a2051410840e4
0 1 1 73e2 05 adc41304b4a09030d0087446 ab28 08 0892c304134e04704240398a
0 1 1 21c8 05 51a0c72904b06283953a02c1 6de8 06 02770a0e1a0bc86204a8a304
0 1 1 3ba5 05 50718861750c1d36a320509e f852 06 58d211787a6329b52194b298
0 1 1 bd56 05 14d5dcaed8db3c938260d5a6 bc3c 06 2c289240993c1a9459194c86
0 1 1 1db3 05 00951730708b1401e61c5248 2614 06 815dd80602c213a206107411
0 1 1 a14a 05 58410039824380d01b9512c1 a7a5 06 7c244920b3048006803c9189
0 1 1 c668 05 0840464012019860c42c7363 aae1 07 1472806872406c4100180279
0 1 1 5086 05 1870194090d40a0405810109 5f06 06 08e14f14c44117b05d35156f
0 1 1 5a54 04 40fb198c579029e44ebb79c9 4c8c 07 45133d3540805470961382c1
0 1 1 f983 05 74411a71014a62634e8ca49e 1eec 07 80408350a1814944ca141554
0 1 1 c26c 04 7036ec0e6606bd0052b53b9c d467 06 58a2844e04db2cb18b4420b3
0 1 1 a895 05 1d04450c450518d145b8d907 8b43 06 41e14d8c51bca9522a181049
0 1 1 087d 04 7c52032ab1b3148b91efc9f1 a40e 07 05370414910300138516a151
0 1 1 5598 05 a0164d3a61d48131e624e34c ba12 07 0a31c241950c24f04318c282
0 1 1 c1ca 04 c882e02835c156434d9ea647 f548 07 2031fc50ca4c0141040c7186
0 1 1 7dbd 04 381252ea79995706cdb237c4 279f 07 51109f443b063010852894d7
0 1 1 2e85 05 4a42440c859c04459c20a209 7b0f 07 0814421c9408384ac30832c1
0 1 1 acfd 05 81172435320c15020410c6cc e42b 06 18755864e0c0101e02080a02
0 1 1 60a3 04 518690182716a11817708820 66b6 06 19258607466221d9d6554189
0 1 1 1c3a 05 81038584c5d23060834c0663 928d 05 0a5da20d958aa8000b045ae9
0 1 1 43cc 05 6c790565e10240f649204206 735f 06 7d3152007226441cc1947095
0 1 1 608c 04 847fd605514ca05ed34a4ac3 a12a 07 c8120a4511012002552451c9
0 1 1 ef18 04 35d3787e77217520941c5768 ba72 06 6740811473871365dc3c7d62
0 1 1 9350 04 13d1c20987ed49aa28273b41 0bb3 07 065009205148181302003144
0 1 1 3bdb 05 adb3410c5b091ce1e469f1c2 71f0 06 2c16512c52ada8f2c103f857
0 1 1 2caf 05 10c40834c8811c038b508703 f2fb 06 30260e493800b4c197597121
0 1 1 43a8 05 11308298218c14e1fa385145 dacf 06 15924e50220313b51f1d38c6
0 1 1 7054 05 5da58c4ed64350440459e708 7a80 07 0cb74720618d040127704048
0 1 1 feeb 05 30a38b6624cd60b78515b58e 66f8 06 15568b248c987d493e64cb4a
0 1 1 1e1e 04 a9a4a24026603c144975c57e c0ed 06 1540f43c100008e6a104e769
0 1 1 8b8a 05 65f2872cb0dc1c36ca4e0086 e550 07 1013873938821c428a1435c0
0 1 1 43f7 05 49c98cb4e2c464d5501c6691 bac0 07 44610413508516620010738b
0 1 1 d0c8 05 21143c30a1220d6b0720a505 5dad 08 14708110410d2421070445aa
0 1 1 8a9b 05 1441080893850cd4f0083341 4433 06 ccf44a6043c50064ab011784
0 1 1 6786 05 80f1984cc247597e0538f386 18bf 07 2a349170000730b20f426047
0 1 1 a68b 05 33524d00815015709c294711 8a3c 07 8000820c5201dd454a385180
0 1 1 8650 05 0921d327a2863100c80857da 2db6 06 2c538057310a55710191c687
0 1 1 f392 05 4dd1644c00812d24c734720f 18b1 08 1030cb281102940047046341
0 1 1 1fce 04 a5b4ab726886b1415b3aab9a a9db 07 0c014b14001e1cc141141a42
0 1 1 0c07 05 711143a4b5ef98234b206305 75f2 06 56909576164b07c34f504a9b
0 1 1 6d7b 05 0cc0cd2fc3910933900c1189 46dc 06 6c8347fdf20d9cf2ca302dcc
0 1 1 648c 05 19c72510818248fb12052711 ea91 06 10938e8ab1e95740d0204090
0 1 1 74f7 05 719f5304306d3982c540b54a 517f 06 9074883558015a9483082282
0 1 1 5de1 05 10b4934c20841895ef6403d1 2f5a 07 0c6080301881142189480244
0 1 1 d9e9 05 1662a60c228421799281c709 0732 07 00604810b3a70190420c5cd5
0 1 1 981d 05 38b9b01631851c96201945d7 ca4f 06 4015e478f54548a201043206
0 1 1 c698 04 d252aa213609997335510b01 91da 06 08227114010905a3175808d3
0 1 1 5b3c 05 40a28e62ca8c3481823cd252 2a11 07 18a0861d305c2c18841c02c4
0 1 1 4b4b 05 18604e6ee3020c810409290e 390a 08 240488302381084244d010c0
0 1 1 0374 05 00a4cc88454e3410482a5941 2fd8 07 0487089cd68420208160f295
0 1 1 c9da 05 60210a2a458832098810b143 6338 06 6ab6d73c58122a79f020e44d
0 1 1 87e0 05 1081d890d5c75d00448470c8 903b 06 58019d68a43d00d2d02cf0a5
0 1 1 c8af 04 587a852072e205154a60d0c7 4868 08 0480432000c00093c50a300b
0 1 1 fb08 05 48510f81908da0178968a42d 08a3 07 34000c1a907315a182595310
0 1 1 33f3 04 08d6f7b98f16506e9012c991 35b6 07 a8f1830030d24860d2114140
0 1 1 5e43 04 3c35850d62142d55acf85b45 81af 07 1801001b400d11630008d548
0 1 1 38de 05 44d2dc1c291e59114f0c4684 cca7 06 19abc480c28451953a3411a3
0 1 1 192b 04 4c214c1dc4fc1dfd9e696999 0f24 05 2043110b8f53b432d2097d21
0 1 1 8302 05 5464e91ed10f4c42e0687585 7afc 07 08670724820230214b225041
0 1 1 58b6 05 01f8992eb99328899805838e 51b5 07 88221260000d384383b8635f
0 1 1 98cc 05 7d90576ee02230445230f08c 0a5d 07 0494495c09680ad10620a542
0 1 1 a874 04 29ca4098cc21416ed838f487 0d12 06 a8610b3a498455a50d0d6151
0 1 1 e1a6 05 35646410139d5443656853a8 5561 08 10309600758a341046982009
0 1 1 94be 05 59884e9830c129638311b9c4 ab88 07 1971802c85847406c312e040
0 1 1 4664 05 6c554065b2134c61660c71e3 6e16 07 20d3822c8200124188783080
0 1 1 b12e 05 21d149184913210283651101 cd41 06 7169cd09b6e105a401333002
0 1 1 be3e 05 1804102a699328b35865b157 61ff 06 29f29a06c1420911d905d61c
0 1 1 5f9e 04 641e723a39893d70071bc5b7 e218 07 9d508400c1860041061c14c9
0 1 1 ec58 05 4e22872d10d42c420b585205 0ec0 06 054804a81059323018294d0f
0 1 1 b49a 05 08e21044885d4801502061c1 1cd9 06 ac25c90a4b491cb209157102
0 1 1 4676 05 883ad450e150e888181920d7 4551 06 e0343a4c30173035ef56034d
0 1 1 9122 05 a41584757213402704849282 42c3 07 0231ec28004e406102000493
0 1 1 89b5 05 20e18b0ce54705a24f214a0a 12f1 06 03b0300022077dc618d9fe92
0 1 1 e7b5 04 28e1cc1d98e8c24f12167921 0701 08 08008700410104100700ca85
0 1 1 7c96 05 18a6946c86819a942158c60a 929f 07 0474c708110424325a2cc1e5
0 1 1 4b6f 05 2020420c01c60676c54c97d7 184b 06 1070c406f8d85040982c024d
0 1 1 5657 05 0e3243a431810c318458f2da 3b13 06 0c62d94150cb140209861229
0 1 1 3270 05 4182211092040c37cb3c6087 3ac4 07 2c9103308c44250087004695
0 1 1 18d3 05 5d639244b6162670482173cf f31f 07 48334f2ee48f2c600378488e
0 1 1 74f0 05 80b20734a1a20932522865dc 224b 06 6472770c81c52907ce4cd19d
0 1 1 d9c7 04 2811a53b2f87d4b0ce797056 f3ad 06 0836941bb38114a38c703202
0 1 1 54ff 04 4c69248d4bdba85b3880f708 b03a 07 6442588c02c72c70c7204383
0 1 1 2adb 05 71849838b09d48a19a8c2114 b8c9 08 1014870620cb2031851421c2
0 1 1 8437 05 08458698818f0d16c66430c3 5be1 06 2882a9ac43dd78f188900056
0 1 1 c624 05 4d950c3d088e28c9de107881 6a23 07 20c0c76030c8546c44087284
0 1 1 108d 04 9eaf8790a6362fd4a833601f 9c09 06 dc31123fb6132c730f95e781
0 1 1 2f3a 05 64e75609c1c150381360c444 e13e 06 3035c6710909a103f2a47792
0 1 1 40d3 04 40ea853c7b01988b16716b26 e01f 07 15428f10118b0c700942c250
0 1 1 0751 05 5ce3c73e034446e05511288c b0d0 06 86115e002a072420c42323e1
0 1 1 8e7c 04 b02382dc1dd4b20cb2b1a947 d451 07 2e109408724200b189114355
0 1 1 b23e 05 2089091033891c03c5304095 884a 07 6028032c520634d0931c8145
0 1 1 6877 05 a0144c68f0c240d0a05da0c5 91cb 06 40d80fe837bc1d2143520310
0 1 1 a137 05 0a918e2c458624c29458f14f 1826 06 14a36f0e11225c0483ac23b0
0 1 1 6349 05 58a19c2100d51d60c82a96d5 d3ed 06 7c92468624842a34007ea703
0 1 1 7396 04 15e953b001862b0511648530 6d7a 07 34438d8865501411a8051241
0 1 1 64d8 05 0c904a082e861c41093b0099 c821 07 9014825c314118314109e042
0 1 1 da1b 05 36624b1c30d6140a28043604 3f22 06 1431c17421c8154b09247383
0 1 1 29ca 05 68870240911214584c69c0c9 b953 06 50a04354e142a0c1d0c534ce
0 1 1 be4a 05 4c091460c6c604434010a88b c0a5 06 0ba0b4b4904c0c6291210896
0 1 1 29ee 05 2895c614f8a520d1c818f085 d7b3 06 28f74e0911d80458a115a0cc
0 1 1 ea71 04 7d519318fc3082280841c1a6 fc01 06 64f07f11c08228534004f712
0 1 1 bfab 05 4576a3c1e3503c650524650e c7b5 06 05029e3281032d27f451d2c8
0 1 1 079a 05 0849182874942c410b0d5197 8b86 06 047161a1318358cb86217241
0 1 1 5e23 05 2500d03901400a50c15c27ce 755c 08 0530ce00a05203e1d91c7284
0 1 1 53d1 05 2921567c19030e9320390952 b478 07 2501c46a800b015087543686
0 1 1 8a5f 04 7080762de0d464201c6fc809 d102 07 9920010020011811010d42c5
0 1 1 a4fc 05 55d64520d4051487d532350a 58ae 07 9d77467550c02061d234f301
0 1 1 16b0 04 634a9eab4850d02c567a7182 7fa6 07 1cb20332e0c70411c0007046
0 1 1 6d17 05 3024ac1a16035c850c00f502 905d 06 4841cd5a7dc43d62052d7af0
0 1 1 0fc7 05 44619f31a2912552bf8d869b 9824 06 0c5a9a87e0d91ce7f9b69200
0 1 1 80b2 04 056303cb138250e3617d8715 7c25 08 08610e1c11c0103ac10c2186
0 1 1 d2ce 05 145c044cb0883e808031918c 4cd9 07 0884128ca01f2c62c5281045
0 1 1 8796 05 4265c869408248a4c755a886 4117 07 042480490012b03388085755
0 1 1 cd72 05 08b4dea4bb0204739928511e e2eb 07 0860402989811c6046041243
0 1 1 b909 05 3403e019025001425854f10f c0c0 0a 0420000e5040043080042041
