1 1 0 19f3 07 60d80529ed4d 0000 0f 0f 000000000000 f f
0 1 1 4492 08 08309a8d4448 9b45 0a 0b 20923d282241 8 0
0 1 1 1779 08 55c85a0dc485 00d4 0b 0b 20200864c042 f f
0 1 1 d982 08 2692c9258814 151a 0a 0c 0c324302a261 5 0
0 1 1 e880 07 d12220574083 4870 0a 0b 2c284014f005 0 0
0 1 1 8770 08 2420920d13da 164c 0a 0a 022490b5028e f f
0 1 1 e26b 08 4782112922d2 002b 0a 0a 50109041944c f f
0 1 1 0207 08 c4960b64864e c611 0a 0a 2d1056049101 f f
0 1 1 942f 08 aa52d4060259 cc42 09 09 5007b10a01a9 f f
0 1 1 109c 08 6d2548602652 cdc1 09 09 4e3ac148a805 f f
0 1 1 16ce 08 2c1360488858 1c04 09 09 814246889682 f f
0 1 1 ec0f 08 4d065b620849 00c0 0a 0a 01105a8a9040 f f
0 1 1 4888 08 842c43445708 6164 0a 0a 44c4cba55042 f f
0 1 1 1002 08 221688740649 58c5 0a 0b 5414c1384043 e 0
0 1 1 d6f4 08 34a25c4d1080 27e4 09 09 40a6612b8d54 f f
0 1 1 f91e 08 5928c2329a48 9017 0a 0c 203220202189 9 0
0 1 1 8c98 08 60a349689444 4050 0a 0a 040055091408 f f
0 1 1 9d2c 08 84b44a011965 1342 09 09 6442a6289c13 f f
0 1 1 9a73 07 a4c69590acd9 0d23 09 09 005c92ed80d9 f f
0 1 1 8604 08 a5a0920916d0 5c71 09 09 641c9028e61b f f
0 1 1 0014 08 6110d11120c8 9096 0a 0a 2026506022f9 f f
0 1 1 088d 08 26925930a281 18aa 0a 0a 26120121380a f f
0 1 1 68c0 08 2e36526a0042 c922 0a 0a 4422c9a7804a f f
0 1 1 e344 08 26184c151448 31bf 0a 0a 60a80ba94454 f f
0 1 1 6104 08 04988924a2c0 1187 0a 0a 2c158b600089 f f
0 1 1 0438 07 03e2620ace02 d482 0a 0a c86260449008 f f
0 1 1 ba90 08 41b4ca80e0c2 c440 0a 0a 7396816d341a f f
0 1 1 80b1 08 ae1a42ed5499 0476 09 09 20c08352a6a8 f f
0 1 1 c4c8 08 4c1789505850 241d 09 09 5a970719985f f f
0 1 1 e9a5 08 53a284421145 a401 0a 0a 4090513a808b f f
0 1 1 8816 07 2d279a589451 8a04 0a 0a 881610110a80 f f
0 1 1 8743 08 28a4a90534d9 4112 09 0c 4e3b0f06b40b 8 0
0 1 1 963d 07 99527b5398c3 6880 0b 0b 04b462209002 f f
0 1 1 2792 08 a60893341488 71c0 0a 0a 24f109241359 f f
0 1 1 8b8a 08 216252889208 42c2 0a 0a 297210451613 f f
0 1 1 1cf3 08 ad128b28a49a 4c80 0a 0a 441670e23242 f f
0 1 1 5297 08 4cd01265b052 4101 09 09 0539c1018402 f f
0 1 1 6370 08 55006290c014 800d 0a 0a c6820000029b f f
0 1 1 a201 08 24820838a044 714e 0a 0a 1bb249641249 f f
0 1 1 39a9 07 6fb90770fa71 1450 09 09 441a4c84305b f f
0 1 1 b00b 08 2496544e0914 ddc9 09 09 4eea9249bf01 f f
0 1 1 d221 07 cb935c0612d7 07e9 0a 0a 00ac5145028a f f
0 1 1 3f18 07 b126a2a9c6a7 05d0 0a 0b 618286344900 6 0
0 1 1 0983 08 90420b8a144a 6887 0a 0a 27a85140825a f f
0 1 1 76b5 08 06b2912122c9 9211 0a 0a 2cd7e3001045 f f
0 1 1 0002 07 493bfa2b608a 554e 0a 0a 483083e4888b f f
0 1 1 c8b2 08 3928d2211419 14d2 0a 0a 851189995453 f f
0 1 1 2113 08 40c24900490b 0c64 09 09 220a998d0161 f f
0 1 1 c530 07 e596ef916a2f 2d05 0a 0a 4506c2545243 f f
0 1 1 1b6f 07 ad22d28ca75d 5c01 09 0c a72a8c6c3e01 8 0
0 1 1 5087 08 582242481063 6bb0 0a 0a 4d023b211220 f f
0 1 1 da90 08 6933904096a4 6502 0b 0b 048842840208 b 0
0 1 1 0428 08 4c027800d458 a888 0a 0a 24c8032f2200 f f
0 1 1 3131 08 8aa44e394002 a028 0a 0a 44b0254084c8 f f
0 1 1 d425 07 44235ec72853 0962 0a 0a 2a92810b1008 f f
0 1 1 9a90 08 24141823244a 46a0 0a 0a 2c810864b10a f f
0 1 1 f821 08 35124267124b 4046 0a 0a 5104c8490048 f f
0 1 1 29e1 07 1228448943f2 4008 0b 0b 890441209241 f f
0 1 1 b01e 08 493b0804965b a91d 0a 0d 9c8689207c8a 3 0
0 1 1 d700 08 48145a241e88 735d 09 09 055117a8b49c f f
0 1 1 02cb 08 05542064034a 61a6 0a 0a 46140a264938 f f
0 1 1 701e 07 55ac99acc767 e0a4 0a 0a 4884452cc680 f f
0 1 1 0987 08 00865140024c 8c72 0a 0b 504e8114a30d 0 0
0 1 1 63e9 08 0d16914a861d b484 0a 0a 4096522c1b48 f f
0 1 1 9050 08 4830596c9160 5b61 0a 0b 2cb21d270005 0 0
0 1 1 0626 07 6808ea258ae7 7411 0a 0a 44a4d0181035 f f
0 1 1 b4ba 08 4124d93096a2 1b32 0a 0b 25a2e1b51a22 7 0
0 1 1 8168 08 318374249a01 d8d9 0a 0a e47eb16494e2 f f
0 1 1 0751 07 aa1fe4fcb5d2 0697 0a 0b 2c40482495e9 2 0
0 1 1 4cae 07 845ec5f582ba 0984 0b 0b 008401811251 f f
0 1 1 2351 08 0128492e1089 46c3 0a 0a 04a16146000e f f
0 1 1 5208 08 04b4d049e4c9 82da 0a 0a 41521328344d f f
0 1 1 5040 08 78b4132cac10 a902 0a 0c b5a852611020 f 0
0 1 1 6006 08 2e104128b0a9 4818 0a 0c 12021a60131a 2 7
0 1 1 8102 08 a930d104a651 9235 0a 0a a4465000a6c1 f f
0 1 1 0800 08 1012590492d5 059a 0a 0c 205043399208 5 6
0 1 1 d02a 08 cc1045313461 a069 0a 0b 6c80430564af 1 0
0 1 1 bc29 08 86148904a32b 0101 0a 0a 04a601a01601 f f
0 1 1 42a6 07 3f7e2fb6125b 0243 0a 0a 02702230001a f f
0 1 1 e101 08 3204c22d2203 49d6 0a 0c 183245249250 e 0
0 1 1 080a 07 ba8b138d184c 208c 0a 0a 2490c02998c5 f f
0 1 1 e03f 08 94802a029249 9108 0b 0b 24421120240a f f
0 1 1 005d 08 248c8c28c29b 41ac 0b 0b 31000124d506 0 4
0 1 1 2e55 07 02eea12a6509 8035 09 09 261e10076a4a f f
0 1 1 2034 08 25930844b25e 5125 0a 0a b890ca2081d2 f f
0 1 1 a6b4 08 42205224a69a 2431 09 09 613348221043 f f
0 1 1 9e65 07 e5d6792d17ea 043e 0a 0a 000087092709 f f
0 1 1 7c88 08 25928a216481 c204 0a 0a 3191e0003440 f f
0 1 1 d105 08 8c12a20410ca 2a10 0a 0a 252f4a0baa28 f f
0 1 1 a706 08 84a6c9403258 1048 0a 0a 059200683a0b f f
0 1 1 dbeb 08 8714996652f6 3932 09 09 58aae1413028 f f
0 1 1 d7f2 08 25904c459911 c0c9 0a 0c 6aa289a4052e d 0
0 1 1 aa80 08 271c9170064b d0d0 0a 0a 281209ad1484 f f
0 1 1 f546 07 4914ed2ea24c 2142 09 0b 34d6822a023b e 0
0 1 1 c7cc 08 244099391248 d0a8 0a 0a 28a014419c00 f f
0 1 1 8c93 07 4f2343601ae4 8854 09 09 2509911020b0 f f
0 1 1 a620 08 6e06d0290056 6038 0a 0a 10a2d2489452 f f
0 1 1 a300 08 253eca2c9c88 2a7c 0a 0c 050208d13668 7 0
0 1 1 473b 08 7d904a0148d1 5683 0a 0c 0c505a809856 0 0
0 1 1 8a82 08 7512d0408c88 118f 0a 0a 00a00c4412a1 f f
0 1 1 49f9 08 0414419da803 0420 0b 0b 0000c1408848 f f
0 1 1 348f 08 28b0722c0292 0ccb 09 09 39a740f08419 f f
0 1 1 37c0 08 e4b0a12c94cb 0d62 09 0c 3498410c8baf 3 0
0 1 1 8270 08 20348c491422 3a28 0a 0b 131a48a08649 d 0
0 1 1 4531 07 916b33a5468c e0ca 0a 0b 655051860a08 3 0
0 1 1 e004 08 248282406741 0afc 0a 0d 6052103e4a42 3 b
0 1 1 3120 08 0920ca213cdd 1e04 0a 0b 08a44d20808c 8 0
0 1 1 c846 08 a898402604d8 c843 0a 0a 280608480423 f f
0 1 1 b172 07 4936640a155d 6924 0a 0a 248829049058 f f
0 1 1 4804 08 449650b1411b 9703 0a 0c 6048b9181211 6 0
0 1 1 58a4 07 b45c49221eca 3740 0a 0a 111695262008 f f
0 1 1 a814 08 2d159c801059 de48 0a 0a 6e94480ca614 f f
0 1 1 0ef3 08 72228f892092 0c42 0a 0a 68a4922499a0 f f
0 1 1 5382 08 94326a610132 77ad 0a 0a 124113e4a2c1 f f
0 1 1 67ef 08 05124a6caae4 e308 0a 0a 2ce0220c8418 f f
0 1 1 661d 08 095449441691 e40b 0a 0a 2484822a88a1 f f
0 1 1 516c 08 89140359c2ca 382b 0a 0a 61120400840e f f
0 1 1 6845 08 0daa13281051 6aef 0a 0b c49eab34b659 6 b
0 1 1 9c72 08 50128164c949 d000 0a 0a 29c6402410e3 f f
0 1 1 c740 08 2c2849098003 040b 0a 0a 20d051280274 f f
0 1 1 7b4e 08 49b87b8984d0 120a 0a 0a 0c1210094aca f f
0 1 1 e4d1 07 45035a541a63 0b85 09 0b 131211605081 4 0
0 1 1 2ebc 07 92b8d974e662 085e 0a 0a 29a42a061362 f f
0 1 1 4417 08 509099753051 007a 0b 0b 019001051220 f f
0 1 1 69c1 08 658809741523 0a49 0a 0a 00828d080262 f f
0 1 1 ba07 08 20a42109a052 d2e8 0b 0c 2840916c8221 c 0
0 1 1 9dd4 08 8032995010c4 834e 0b 0b 201251241960 2 0
0 1 1 a63d 08 48928971a642 d811 0a 0a 44164009d00e f f
0 1 1 4618 08 0cc651382408 9239 0a 0a 27c0082092c4 f f
0 1 1 d442 08 6592cb841028 29c9 09 09 2b976d8c0864 f f
0 1 1 f299 08 854621209294 9842 09 09 2ea291be220a f f
0 1 1 2d77 08 90884427b891 0100 0a 0d 94808224b001 f 0
0 1 1 a1c1 08 4526c245f052 4563 0a 0a 340e4a04a051 f f
0 1 1 7e0d 08 7892d000829b 8808 0a 0a 8286ca508441 f f
0 1 1 3830 08 00a719c1b280 2e80 0a 0b 609566801488 8 0
0 1 1 1e51 07 3833db39e291 88cf 0a 0c a406512cfc59 4 6
0 1 1 cd8b 07 ac227a5ac213 0004 0b 0c 2882000013a0 2 0
0 1 1 9be0 07 4ca4ac9ca989 a4b1 0a 0a 32165121224a f f
0 1 1 16ad 07 5fa69b6288ff e950 0a 0a 291481244113 f f
0 1 1 bae9 08 453248ea164a 0532 0a 0a 0d105600924e f f
0 1 1 42a4 07 7c881965b320 8127 0a 0a 40800ac116ca f f
0 1 1 9b91 07 a858a340251e 106c 0a 0a 69f2011c8697 f f
0 1 1 a897 08 60d4a0289499 aac4 0a 0a 24940830e069 f f
0 1 1 83a7 08 4a12d2d0a04b b22e 0a 0a 609a5a021798 f f
0 1 1 ccf1 07 ca4a5965222a 4d5a 0a 0a 100441252214 f f
0 1 1 8820 07 4e183c10f595 08bf 0a 0a 390200409569 f f
0 1 1 faa8 07 89d40945b823 05b3 0a 0a 06204255100b f f
0 1 1 1d00 08 14148280a240 33f0 0a 0a 00b20b6c9cd9 f f
0 1 1 4daf 08 c82241278651 0050 0a 0a 08140b553a08 f f
0 1 1 cc6e 08 26b4d2250648 0341 09 09 0f5c7b0c041d f f
0 1 1 3c94 08 023452291a50 3180 0b 0b 44a049849401 f f
0 1 1 8c08 08 80545b613520 1921 0b 0b 8013090a0402 f f
0 1 1 4c55 08 75935384ac5d 2da8 09 0b 30eea193894d c 0
0 1 1 aa78 08 85329125c8ab 123a 0a 0a e1a09044da13 f f
0 1 1 1311 08 48900b9094c1 1a02 09 09 2663361a29e0 f f
0 1 1 030a 08 20d013a09e5a a0a4 0a 0a 2502bdcca062 f f
0 1 1 3300 08 052b5280400a 123f 0a 0a 80527029a249 f f
0 1 1 f732 07 6f28e266c008 0123 0a 0a 0074434d105a f f
0 1 1 4783 07 fe064f80e10a 8541 0b 0b 81010a048609 f f
0 1 1 8078 08 49148114a498 49ab 09 0b 76988e688b4e 3 0
0 1 1 1f15 08 20a30a6434c1 2656 0a 0c 259468f132cf 7 0
0 1 1 ac40 07 6d23cd714e50 f423 09 09 2f6a53648269 f f
0 1 1 5408 08 0c2052801a90 d6d8 0a 0a 69b4616c1440 f f
0 1 1 36a3 08 05e6eaa51249 7840 0a 0a 04b209992009 f f
0 1 1 d2ec 08 5417092d1680 ba42 0a 0a 33a2092c0409 f f
0 1 1 217a 08 71074af1a48a 6902 0a 0a 4d168912a630 f f
0 1 1 62dc 08 2d04aa357308 0134 0a 0a 2c204b862148 f f
0 1 1 f005 08 49a05004a269 9de4 0a 0a 4422c1c49542 f f
0 1 1 2420 08 251051022004 3f76 0a 0a 3cd2e1059350 f f
0 1 1 b786 08 5492d624a24b 04a8 0a 0a a0019aebb448 f f
0 1 1 0ba0 07 6d441eca9e50 668c 0a 0a 48b670409301 f f
0 1 1 160f 08 8032cb400463 08e5 0a 0a 4434624ca101 f f
0 1 1 d752 08 24a3a20c100a 6854 0a 0a b8c24424b080 f f
0 1 1 1496 08 4092892e6050 54ce 0b 0b 1422d1850450 e 0
0 1 1 2b98 08 46123965a261 a72b 0a 0a 3d1049209212 f f
0 1 1 d81c 08 68a8400d2c83 6768 0b 0b 048049649840 f f
0 1 1 6c26 08 6b190864c6db 0f47 0a 0a 0106610c005e f f
0 1 1 6568 08 45a46dee1612 33a4 0a 0a c34609311045 f f
0 1 1 0f71 07 82793cfab28e c028 0a 0b 442003161e44 6 0
0 1 1 d417 08 5d3041ed3563 1389 0a 0b 204009c00305 7 0
0 1 1 1b0c 08 08248a060d0a 74bc 09 0c 2da0cafab707 6 a
0 1 1 d92d 08 84a21b0122e9 0bb4 09 09 448ff465125c f f
0 1 1 4a63 08 24b40c0ac10b d262 0b 0b 24110829000a f f
0 1 1 8ee5 08 85b6592914b2 a562 0a 0c a9a0c40a5651 4 0
0 1 1 a3b4 08 2494c92d9162 065e 0a 0c 0004d0047a4a 3 0
0 1 1 8406 08 218443592259 b1c8 09 0b 2b4025e90300 2 0
0 1 1 d6c0 08 c434892e3604 2404 0a 0a 05f081340090 f f
0 1 1 5060 08 08ba402c8050 b441 0a 0a 54e289084443 f f
0 1 1 4f61 08 180693090401 1460 0b 0b 8d2440049000 f f
0 1 1 1194 08 2338416432d3 c445 0a 0a 510469280241 f f
0 1 1 c954 07 8db26984b111 2451 0a 0a 499342082c04 f f
0 1 1 fd93 07 72484273920b 1009 0a 0a 041202d514c3 f f
0 1 1 1e0e 08 28b26b4f8271 7235 0a 0d c5626100b491 c 0
0 1 1 505d 08 85930c65b49b 4640 0a 0b 2800a8087282 4 0
0 1 1 5413 07 30b30a89958e e001 0a 0b 79085130a44c e 0
0 1 1 8099 07 6ccbda3da482 c894 09 09 45140d9899cf f f
0 1 1 15a2 08 6c9081253262 4589 0a 0c 900249e42402 f 0
0 1 1 40ff 08 2996412514a9 0040 0a 0a 0800c625320b f f
0 1 1 b8f5 08 24a4a365108b 9014 0a 0a 20c9002810c8 f f
0 1 1 6a80 08 2d04518e8018 a1a7 0a 0b 289251758494 6 0
0 1 1 0410 08 58244001a450 6c04 0a 0a 24c250242089 f f
0 1 1 a64e 07 f8ea92282f2a 19d0 0a 0a 24e28cfca008 f f
0 1 1 4290 08 09231a61b491 b90b 0a 0a 4d221a028409 f f
0 1 1 2398 07 79a43badd44b a08a 0a 0a 4620484cec48 f f
0 1 1 e944 08 6482a17030c5 0027 0a 0a 21032b258051 f f
0 1 1 4a59 08 ac928b255583 290a 0a 0a 1226da249408 f f
0 1 1 16e3 07 a1967954e063 1e66 0a 0b 0458c8260c91 c 0
0 1 1 ce90 08 85a2d0a144c0 ccf6 0a 0a 4422412a30f1 f f
0 1 1 c268 08 cca868859288 219a 0a 0a 2082cc5d9211 f f
0 1 1 7135 08 09f02201a08a 9f07 0a 0a 40145961150a f f
0 1 1 35bc 08 695301e494d0 7065 09 0b 86440937136a 1 6
0 1 1 c22e 08 68a0d904865d 7268 0a 0a 24a050c48805 f f
0 1 1 d1cd 08 b0100938aa41 531b 09 09 93f022042d7e f f
0 1 1 430c 08 1912592c9855 981e 0a 0a a512900139b2 f f
0 1 1 61c5 07 37485d98854a aa00 0a 0b a89410004342 f 0
0 1 1 b856 08 4a120007a253 c410 0a 0a b1024084d3cb f f
0 1 1 1b20 08 44ac9b610508 8569 0a 0a a50484250209 f f
0 1 1 e53d 08 648042b192d4 cb24 0a 0a 3002190d8d18 f f
0 1 1 b364 08 2a221910ac80 e694 0a 0a 488250641d4b f f
0 1 1 02e1 08 08128968b50d 5287 0a 0b 152261c3204b e 0
0 1 1 119d 07 83bc5ae46ba7 4004 0a 0a 48960840004f f f
0 1 1 6497 07 b4ac9b7c2267 8a00 0b 0b 248210222030 1 0
0 1 1 214b 08 4242dc24045b 0492 0b 0b 000880601011 f f
0 1 1 6816 08 2e8245005e91 c413 0a 0a a4005064d812 f f
0 1 1 28ce 08 a922092d1261 680f 09 09 196582202449 f f
0 1 1 16c1 08 60a895448a1a 10ca 0a 0a 21b00aa81248 f f
0 1 1 2d91 08 0724516820f2 f23c 0a 0a 74a10d012248 f f
0 1 1 dc02 08 243b0345025b 8906 09 09 4cd453300ed3 f f
0 1 1 10e4 07 74c67b8974c3 8081 0b 0b 852010409042 f f
0 1 1 5d60 08 28325b84b44a aec6 0a 0a 4896c830824e f f
0 1 1 c130 08 5884956112d1 a819 0a 0a 22b4448c1a01 f f
0 1 1 c889 08 4498e224b751 2db9 09 0d 24870624d2c3 4 0
0 1 1 b6c4 08 40c26b648448 50e6 09 0b dc2081248155 2 0
0 1 1 82ea 08 4812d150a393 213d 0a 0a c1a63181b251 f f
0 1 1 031b 08 aa145a70db16 410b 0a 0a 24228104158a f f
0 1 1 bb1f 08 249209cd1709 5012 0a 0b a5400c48b468 1 f
0 1 1 482f 07 c68ddc8952ea 6a08 0a 0a 669408841292 f f
0 1 1 6c36 08 0d028389c48a 2011 0a 0b c8b23918101f 6 f
0 1 1 5187 07 31a3ba72b293 9462 0a 0a 50b85f2f0418 f f
0 1 1 19af 08 09928549128b 9400 0a 0b 39168e418552 2 e
0 1 1 31d1 08 c114418c1601 a03a 0a 0a 6d000aa93689 f f
0 1 1 0d0d 08 446845452291 b90c 0a 0a 28e68100228a f f
0 1 1 1867 08 98324a09a459 8914 09 09 a032210991a8 f f
0 1 1 dca8 08 8412d56e4601 2865 0a 0a 6ca2c6450a4c f f
0 1 1 4202 09 041408001021 bc41 0a 0a 28d2884c6412 f f
0 1 1 9958 08 65348b08251c 2e42 09 09 0ef24d6808c9 f f
0 1 1 1ed2 08 05328bb11219 6808 0a 0a 0c82000d92e0 f f
0 1 1 0342 09 06200a089248 6053 0a 0a 0a9802259014 f f
0 1 1 86af 08 6915094112da 1509 0a 0b 46144a43099a 2 0
0 1 1 0e9c 08 8d29118422c0 e958 0a 0b 58a7ca04a419 a 0
0 1 1 8747 08 7528d12e2053 aac0 09 09 609449788041 f f
0 1 1 47b1 08 a4245285b65a 78c4 0a 0b 07228948c06a d 0
0 1 1 e2ad 08 66820c44e6c9 7332 0a 0a 0c952300945f f f
0 1 1 20c1 08 8180d0648841 f88b 0a 0a 24b215218449 f f
0 1 1 aa7e 08 86444c0ca448 ca44 09 09 388888a8845d f f
0 1 1 6704 08 28a4da302344 ad29 0a 0c 2a04c3948381 6 b
0 1 1 210c 09 209042262441 870c 0a 0c 8483ad202468 1 0
0 1 1 2e0a 08 50944a2836a9 0c1c 0b 0b 241280131341 2 5
0 1 1 1c70 08 0814404d5ae1 8720 0a 0a 4407c9091000 f f
0 1 1 4d22 08 7492d1028710 e203 0a 0a 4d0808479299 f f
0 1 1 19e6 07 c4931a74d24c e283 0a 0c 7a1628240099 d 0
0 1 1 9512 08 6ca71cc81e18 c791 09 09 2b70522c20d4 f f
0 1 1 02b2 07 4703a0264431 13d1 09 09 e090a225b212 f f
0 1 1 ee0e 07 508abf17d4c9 48a3 09 0b 742a8863904e e 0
0 1 1 d546 08 44bb54443713 e924 09 09 26140369c4ca f f
0 1 1 4c30 08 067b2804b26e c210 0a 0a 2c809448a048 f f
0 1 1 d054 08 2c14624d52c8 0441 0a 0a 2b86e10410cb f f
0 1 1 2965 08 a482020d264b 4407 0a 0a 04206000e68e f f
0 1 1 cd92 08 c88c5186a289 a511 09 09 32b06a03101a f f
0 1 1 40d9 08 4d0288792289 8354 0a 0a 26800a469543 f f
0 1 1 8c84 08 21024920188c 6420 09 0c 05936ace8278 9 0
0 1 1 d3a4 08 2d2a2360ba53 3415 0b 0b 021043099089 f f
0 1 1 ecf1 08 65da43691092 18c4 0a 0a 082a49281248 f f
0 1 1 8815 08 c51690009241 58e8 0a 0a 1526054524e9 f f
0 1 1 83c9 08 24a35a2896ea 3250 0a 0a a5c01804300a f f
0 1 1 3f02 08 453299459c1a 2868 0a 0a 00824048a2cc f f
0 1 1 9c20 08 453bc9c64202 0104 0b 0b 00c047049040 8 0
0 1 1 2280 08 4cc5492590ca 06e1 0a 0a 140050549201 f f
0 1 1 28c7 07 319e6529f589 82c4 0a 0c a4981a4404a1 1 0
0 1 1 fce2 08 65a65b69208d 44c0 0a 0a 041052480022 f f
0 1 1 4294 08 0c06e82342cb 10f9 0a 0b 20220959d219 4 0
0 1 1 66cf 07 4b32a4a8c5ca 3075 0a 0a 0b225074948f f f
0 1 1 4782 08 09b4612922db 3941 0a 0a 00ac0108209a f f
0 1 1 4976 08 64a2c1053588 f876 0a 0b d21298089060 e 0
0 1 1 1981 08 44948289202a 6218 0a 0a 0a9250819216 f f
0 1 1 4437 08 6660500db651 ad16 09 0c 418d8180b5ad 1 0
0 1 1 0056 08 0450f125b09a 118b 0b 0b 00cc09400249 b 0
0 1 1 2222 08 088428150013 0907 0b 0b 0024c12402cc f f
0 1 1 bd16 08 eb4482503089 1240 09 09 1011f15ad412 f f
0 1 1 0a03 08 c0041a2cce33 08a8 0a 0b 041201338a22 5 0
0 1 1 a8a4 08 20a80c41928a 0415 0a 0b 0150918c1445 c 0
0 1 1 0535 08 0896c348985c 63b0 0a 0a 464149649055 f f
0 1 1 f86c 08 494280251370 00c6 0a 0a 012031448348 f f
0 1 1 1410 08 4d2469403405 82c0 0a 0d e51ac9b10060 b d
0 1 1 7982 08 4516d1281751 4089 09 09 0606702428c9 f f
0 1 1 9269 08 20209010d60a 5505 0a 0b 049a41708085 b 0
0 1 1 3b82 08 2da694a91308 5501 0b 0b 041084200041 f f
0 1 1 6d35 08 11a29b7a926a 3b2d 0a 0a 409c8a1e025d f f
0 1 1 e25a 08 4a8668051809 c086 0a 0b 30201a2c41b8 1 0
0 1 1 1c0a 08 c8a64b048369 0c10 0a 0a 00234d0c308a f f
0 1 1 bd47 08 89252205a2da 8802 0a 0a 6402492a0c08 f f
0 1 1 8431 08 68c0ca049a01 16fa 0a 0b 001049449c2b 3 0
0 1 1 a362 08 a5105b2496b4 d090 09 09 5030a384960d f f
0 1 1 9e63 07 549693f248bb 0522 0a 0a c5f041413270 f f
0 1 1 4b23 08 c8524a29200b 022d 0b 0b 14a008060641 e 0
0 1 1 70c2 08 129604443411 8e02 0a 0b 258d5958920b a 0
0 1 1 a2ce 08 2090db2ca88e 19d9 0a 0a 20440d251a42 f f
0 1 1 429d 08 04904a2a1261 260a 09 0b 60f0f3a11428 c 0
0 1 1 81c8 08 409049258461 2521 0b 0b 0088c1611001 f f
0 1 1 9578 08 20230188b261 99d4 08 0b 4baaa2fbc4b0 b 0
0 1 1 57f8 07 d526db714c74 1240 0a 0a 223713088808 f f
0 1 1 3811 08 00d6011536ca 4092 0a 0b 08942c49d249 9 0
0 1 1 1431 08 31b31000e004 01a0 0a 0a 09120a5c8261 f f
0 1 1 47b8 08 05d28942247a e008 0a 0a 48ca85081203 f f
0 1 1 1c0e 09 011285001249 3a09 0a 0a 25c84819ce8b f f
0 1 1 ee79 08 6d529246c48c 68a8 0a 0a 0a1200290e10 f f
0 1 1 1d0c 08 e427120822aa 57ed 0a 0b 24167548d441 9 0
0 1 1 e5c1 08 27828469b0c2 501b 0a 0a 48121a8c4323 f f
0 1 1 0797 08 04c24b34b2ca a21c 09 0b 4153e8c293f0 c 0
0 1 1 1182 08 8628ca6e1222 0c92 0a 0d 209ac94830f1 0 b
0 1 1 0283 08 2012926624b2 7c25 09 0b b89a45e2c289 e 0
0 1 1 688a 08 85a253484298 a1a4 0a 0a 408612251301 f f
0 1 1 2b8e 08 a2464a20c48c 088c 09 09 0c92b2a11e72 f f
0 1 1 916d 08 2dc04109a851 8901 0a 0a 210a0a00300a f f
0 1 1 0064 08 651a930514d0 22b8 0a 0a 01131249b218 f f
0 1 1 4066 08 2e94002c8292 2843 09 09 039b44bd1654 f f
0 1 1 c86a 08 454d046892cb ab0a 09 09 c603c9a8ca0d f f
0 1 1 d482 07 be9e5924959b 8854 09 09 3904000c9dab f f
0 1 1 be42 08 4524d00e84cb 0103 0a 0b 24aa51600f49 2 3
0 1 1 9424 08 28a6a91584ca 10cf 09 09 0123985f595d f f
0 1 1 aca8 07 3a7ab1e3199a a045 09 0c 232f26f7b0cb 5 0
0 1 1 a0a7 07 35f31a6ac053 3608 0a 0a 2c9151000441 f f
0 1 1 8a6b 08 24148a25084a 0131 0a 0c 09c00d059263 c 0
0 1 1 a78d 08 60d64a243c53 3460 0a 0a 20d08b2a014a f f
0 1 1 f1c5 08 49315a8812c2 d3a7 0a 0a 25400d2130e9 f f
0 1 1 7bd3 08 06d4496536a3 0184 0a 0a 3c1001280100 f f
0 1 1 d02a 08 85184343a29d 0628 0a 0a 009bd1088608 f f
0 1 1 ee48 08 5a14d935141e 1900 0a 0b 219202020a05 5 0
0 1 1 3194 08 b1a24a682c58 03c2 0a 0b c010b33c71ca 2 0
0 1 1 319a 08 6d979b443208 6054 0a 0a 14984a241053 f f
0 1 1 5d9d 07 495291596fc4 1002 0b 0c b01400018008 b e
0 1 1 f367 07 6db04e46c4e6 a8ca 0a 0a 21044344a429 f f
0 1 1 2804 08 01171061e482 8d0d 0a 0a 2c96590402b1 f f
0 1 1 adac 08 2a12a16732c1 1620 0a 0c c4d04c018408 8 0
0 1 1 8b09 08 8e8a91652691 8903 0a 0a 4e0203010251 f f
0 1 1 0b15 08 690289209509 a4a9 0a 0a 250180290612 f f
0 1 1 3fcb 07 c91c4f859e3a c265 09 09 5674390c83a1 f f
0 1 1 e30c 08 4656d20402c0 111b 0a 0a 6023c144a221 f f
0 1 1 2bf0 08 6688524d9284 229d 0a 0a 0b1208449441 f f
0 1 1 79f0 08 2ca3534d1480 0e03 0a 0a 077b5344a219 f f
0 1 1 e608 08 7a06c84d8250 28c2 0a 0a 4084e8290a69 f f
0 1 1 1b84 08 089a8945985a 088b 0a 0a 21a61058241c f f
0 1 1 2372 08 0d3263317848 511b 0a 0a 095814e1b619 f f
0 1 1 8e64 08 21845b1912a0 8440 0a 0a c020406a9042 f f
0 1 1 4592 08 4434c4403688 0443 0a 0b 3480a92c4419 e 0
0 1 1 6945 08 09228170a8ca 4029 0a 0a b8205008e60c f f
0 1 1 4484 08 4cb3d9452682 28b1 0a 0a 036c982d42d3 f f
0 1 1 cdbc 07 a9686cb222f1 2188 09 09 44f0c3c4b293 f f
0 1 1 bdcc 07 6b1866e96791 03c9 0a 0b 0a9049f0884c 7 0
0 1 1 0501 07 0253bd00d601 3804 0a 0a e12281200903 f f
0 1 1 cd82 07 8da3e27b4e11 8101 0a 0a 5ca089500001 f f
0 1 1 5671 08 8c2a584d9253 4910 0a 0a 48b20220a4a9 f f
