1 1 0 19f3 05 6087488454199b7cc854 0000 0f 00000000000000000000
0 1 1 08e3 06 68d0522e4b69b020050e 05f9 07 086d96b1423a42848a23
0 1 1 5807 06 3210c80c801be064b234 2302 09 000421804501a60000c2
0 1 1 19b3 06 6a92c1904f0a4920006a 079d 07 c900b610851846160bca
0 1 1 842e 06 5a06628c8212c6033833 4123 07 338231d0411a441088e2
0 1 1 d38a 06 44b4c50e312100329141 941b 08 70447214d540c425a041
0 1 1 afe4 05 b58315cff016c8a7edcd 08d5 08 52403514005ac1011422
0 1 1 65b7 06 58c643a44f561030190c 1850 07 2f0413fc46186a313266
0 1 1 abc0 06 2006e12c6f28c2842687 6672 08 290a2185641044210456
0 1 1 cf79 06 2cc2139e0a39de62a0ce b5f3 07 70ba43504110c2d11063
0 1 1 d1b0 06 8514d70c6a19554381c7 88c2 08 424413cc2a0b022100e1
0 1 1 75c0 05 2b2891b065d7900b3a53 0220 08 0bca505c4209200080ea
0 1 1 a376 05 a51a2711071cfe641384 e28a 08 08ca6428927016048c40
0 1 1 68ec 06 8ad210d48a6a04859cc8 301b 09 0004f38c6000001900d1
0 1 1 200a 06 18548200650a0610c6ce 72a9 08 014831814320c2708450
0 1 1 b6f7 06 591ce221a8328436064b 0ec4 08 10cac1e4201882111427
0 1 1 2ac0 05 94a62a4b13560c68afac 1d98 07 84da668a823cc0e50881
0 1 1 29a2 06 280a5549a2095a2418a1 ca55 07 3b4206c7a308eb019c64
0 1 1 7c40 06 13c6651d40510b152400 9b20 0a 08003808210804000021
0 1 1 8915 05 51ff1148c6f39a448ec5 b89c 07 085128a822e0c3048485
0 1 1 8687 06 2ac000a861386a04342b 7d24 07 610e188807f842b3b803
0 1 1 1d44 06 42c056258b98cad498c9 135c 09 000030244104c2a08c20
0 1 1 7982 06 111853298b108a04d502 5846 07 02d2134461b842c07c40
0 1 1 f1f8 05 564273e2a3c336b9d0a5 2c63 09 04c2118400290e9080c3
0 1 1 c089 05 b0a4d5a0132dc072adea 1235 08 02c02198401286214466
0 1 1 5002 06 82a2d119c68996009d0e 21cd 07 6028b908231112824d88
0 1 1 5b8a 05 df3684143245cc43ade2 bf20 08 10432210270082121802
0 1 1 4ca8 05 22a7a93d053b0b94898a 5045 07 58881e00e01964a6c547
0 1 1 7fd5 06 9a98a43d045122630d6f cc0f 07 20980811e0a08513d071
0 1 1 4214 05 0323c0f5086140948415 33b5 07 401a40986381ded48a28
0 1 1 205a 05 81185820469c80fa88d6 7485 07 23dd2018249ac7300824
0 1 1 757f 06 2a544094cf1a14928830 387f 07 b502108020c1d7a286f0
0 1 1 8219 06 308e6231292b0a231938 287a 07 3938056440a35b9f9cc3
0 1 1 1d20 06 514cf285844094310d59 36ac 07 409416c17142466488a6
0 1 1 16ed 06 262ec5b286190824a8a4 101d 08 01044208210940459052
0 1 1 d705 06 42c125214f1c0210b941 8b8b 07 092416020e22c035805d
0 1 1 f944 05 399c3803a95c9867908b 3c5c 08 06c22e9060609412bc40
0 1 1 6e44 06 58d0a12c9161147a840a 9500 07 15408b94299864011c07
0 1 1 019d 05 15ae3b614b3da82398a6 7eb4 08 088a60892220c41f9008
0 1 1 72c1 06 308235b1010886d64f01 c58d 08 1c80b28421c806129ce1
0 1 1 322c 06 32d6a720aa235edc0824 d304 08 08428008a190c1c00400
0 1 1 4630 06 064b7590e4cada22ad25 9364 09 28041101e51402100400
0 1 1 df2b 06 20d2121624528e318d86 d544 08 39823425712903100801
0 1 1 eb28 06 285075298ea0de9a58ee de75 08 4045f09449e84442988f
0 1 1 fa2f 06 364a24820b2c16380445 bdac 07 324212083222be4722b0
0 1 1 035b 06 3c04722c2e48d6c1c122 0343 08 4a433390a10080e03843
0 1 1 5727 06 7090771d900d047b14c8 e122 07 4405598444885436a440
0 1 1 f317 06 118c50c525415075b845 cb80 07 20c430b28e104690044c
0 1 1 2737 06 190a06c8462a12a72425 aa93 08 0904e08d310ad4218c21
0 1 1 c036 07 098e410c420990318d11 e384 07 129604eec393300084e0
0 1 1 e740 06 40507088c14b1c4540b6 2107 08 2809513c63bec3e19d92
0 1 1 2cf3 06 024c8418e8a38eeb91ca 7a9d 07 0f191b04a21e0f11b4e8
0 1 1 a44b 05 1a5bb548b6758f6e307e 2f06 08 2e0845a88b3a462088e1
0 1 1 e5af 06 14dc25408f8910c75c62 5c39 09 01c41088029886338401
0 1 1 8b6a 06 180374dc883983038184 e8e8 07 435a718408b0945b04aa
0 1 1 d79d 05 11121ca5da31cd39155a a0f0 07 29d3551ba194c6529160
0 1 1 426c 06 6920c810d148dcc5255a 4072 09 29812108a0084c108461
0 1 1 0f54 05 02c0e19dca304f0f7cc7 8d25 09 b0041c14020054708802
0 1 1 4c7f 06 10cced45200854310e46 1ee0 0a 104420e8221046008861
0 1 1 2e61 06 19043420b03092830121 dcc0 09 90406108212846209040
0 1 1 2bd8 06 92c6441d26620e420a33 e058 09 190f80b4410080210c00
0 1 1 54d2 06 b86c731ca80f54c72469 02de 07 00c69704ea549ef21f60
0 1 1 1565 05 5e57105923b1e1708ad7 357a 08 4806138c7a02844088cb
0 1 1 075a 05 8ad7a9ba6516246b92d8 f9b8 07 e702348519299ab51008
0 1 1 db6c 06 084c6119d223c6528892 e3e2 07 088346289409972722ab
0 1 1 7fc7 07 184c6314c41902518a2a ff88 06 3b46c9a6cfa3925b094a
0 1 1 8f0f 06 92c2d218c3429a32bcc5 ad31 07 088f5790693164620064
0 1 1 d2b8 05 a8cac10f66e892a2000d 3d5d 07 138830ac01091083989b
0 1 1 5694 06 04c01190c48014985624 043e 07 05061308870a0c434820
0 1 1 f8f3 05 6bd13208d52196c2d926 d7d1 08 2195360c2650a4a0b087
0 1 1 9140 06 4204a751c6390cc11041 51b4 07 3e68109c165e8c166012
0 1 1 5d54 06 08ecb1ec091b06171963 3d44 07 a482378402296e00d081
0 1 1 0b4c 06 800420bead119002114e 91a5 07 08822020027b82e562c4
0 1 1 6620 06 518422d0ea3ac860b164 0fe0 07 208d1484424b080685a2
0 1 1 eedb 05 694f2ac4f21a66339e1d 0319 08 00be2102a64040228021
0 1 1 0885 06 79c6d4387419d6672c63 e9da 07 17c2e791154856a81ca4
0 1 1 d027 06 40c6603041912446a99a 024a 07 80a002a1420c8e608c24
0 1 1 6607 05 62c73824e4db18a4b9d9 5737 07 0ba7200d0a00061a9b08
0 1 1 2ada 06 55022228229a1482b823 63d1 07 a9910220e58b68d00402
0 1 1 77ec 06 59c25218448c87008801 9908 07 70c681382de890e20dba
0 1 1 dc97 06 11d3019eaf40c8909c2e 7340 08 00dca0182151c031d821
0 1 1 5fcc 05 0290d1a398a93db21338 8214 08 4080301d020007401800
0 1 1 6316 06 288e613428a822113101 2189 07 503793904432c8418061
0 1 1 4c2d 05 c93c87a5497010e739ba 8b00 0a 100000ec2108422000c1
0 1 1 d7f5 06 454c34a0d24296448422 2880 09 1842430423080c019cd7
0 1 1 d2c2 06 841076342211549010cf 05ed 07 29d8c8866e40915bb89d
0 1 1 a30d 06 19c814002f0bdf310846 30d9 06 12d7592345248ea30c41
0 1 1 4052 05 00e5b05ce0843579025a 1a4e 08 00c23296a41aca410920
0 1 1 7df5 06 59e93504a9124897856f 36a3 07 0c9a8659eb090ae58105
0 1 1 2175 06 50066e8daa2948a02d25 1033 07 c17559589a2a9a220182
0 1 1 d584 06 a9176295440f12b338d0 6782 09 08421008218882618c20
0 1 1 cb32 05 9240e91ca5e85040c0ce 0e21 07 393e9b9945089a569ce7
0 1 1 4f12 06 8cce809d4752887411c7 4bc0 08 20c221264538ca700962
0 1 1 281e 06 6898b194456bc0b151e8 41f4 08 02001590c840554108a0
0 1 1 960d 06 92524732097990960883 c070 09 32404013220048418025
0 1 1 df1d 06 a1d820d563525c22a830 2447 08 288e5105073d8010306d
0 1 1 6804 06 22930531027c507220d2 087a 08 008050c861384c510086
0 1 1 b028 06 504a228dc70c8e6600ca 5b49 08 19042205a408b4328408
0 1 1 e3da 05 ae2030316ef91ef94bc3 bd1e 08 10087184414009741606
0 1 1 0f12 06 1268a6c5c251d0260d41 9b98 07 a08821b0a43a70b21c27
0 1 1 39d0 05 083823305f1a102c1d22 ea27 08 291630882628d0231e08
0 1 1 e574 05 dc3075332e5b4a31c544 69fb 07 08c255e8034960d80182
0 1 1 5a60 05 5b2671a546698b63310f ba1e 07 f91491042200d4730469
0 1 1 3af4 06 71ca26802125862528a0 340c 07 180e54255e2106e0f928
0 1 1 39f5 05 528a51fd54c870b8411d 9d1a 07 9b9a135c0708861189c4
0 1 1 2d7e 06 801cf5c14369a2919468 06d1 08 00c802402a3908211005
0 1 1 2bb9 06 54206ca0231c6041a34f a96a 07 605252c0b011483705a2
0 1 1 86ae 06 0b0603a98c8044752829 f285 07 1a4a35042f48ac083073
0 1 1 c097 06 21c2d38ae839cc24b8c1 07af 06 165a69842c6d0471e887
0 1 1 9820 06 0a02112cf6080332ac29 5e43 07 924041c5a10962632502
0 1 1 2723 06 0c8a0511a8429027818d 6b1b 07 278231406900802485e6
0 1 1 4e86 06 13a85206cc2122d32860 5434 07 04801464c6e85a13cc41
0 1 1 2a28 06 0a12a513242182828820 0e56 09 00015190800100c00840
0 1 1 e9db 05 a27760987f4414f8808d 8018 08 7098250863a2cc59046e
0 1 1 0f18 06 13b43bc421200ee0a1c0 7420 07 34c414c443070453bd09
0 1 1 590c 05 5cf334c92b7b38d90579 1d13 08 3802188d421ac4100dc1
0 1 1 283b 06 4894763d43624c60c8a8 4c28 08 90401337044208210442
0 1 1 b105 06 2cccf201214b8671104d 305b 09 000c2000501100120021
0 1 1 8e0f 07 21824140e508c27130a9 3b77 07 984cac81c3ae4e120456
0 1 1 c255 05 35a8930ff8599d049e45 8088 07 4b1612004627827e69c0
0 1 1 06b9 06 1050c54884604234342b e55c 08 121202044328c25d0420
0 1 1 5019 06 290e24d40a4106122ceb 28cd 07 6d42ac0c8f204199b5b2
0 1 1 cff0 06 68c85109c818519b1183 361c 07 101415204226c0340401
0 1 1 18cc 06 6958d51426a0d891b945 048e 08 004ad384c43040208600
0 1 1 f9c5 06 628c35cc963860822807 3099 08 200871048010a2111861
0 1 1 552b 06 1b4bb519414344d4bdc2 930d 07 080b491a95b1cc94af02
0 1 1 a856 06 788241b11643cb2004c9 fab1 09 d904909420084a7180b1
0 1 1 5a99 05 b0a5f61988883a44150a 8c6b 08 489021058500c4898024
0 1 1 54f4 06 70668350a22094b09503 2903 07 0c905140674a083015e1
0 1 1 378d 06 1c044319658918b79d66 848d 07 310827bcccfa0804916a
0 1 1 a53b 05 6c43864cca6b8c43a596 6cd7 07 d0436984c39b4881c2a3
0 1 1 7bcb 06 19604191f22c08260c83 7259 07 c888a485020548e388e7
0 1 1 873f 06 a3e003048273509804e4 6a2e 08 48902a8840108252342d
0 1 1 6009 06 554e052cc748403f0961 c234 08 098c3004e1b0a0819000
0 1 1 6c98 05 99cc61a03259447decaa 8a86 07 3f81b9850f099709a841
0 1 1 3c40 06 0012441aec524473a901 70e3 09 3844330c4310c4001cb4
0 1 1 92e2 05 70622b115ac9c417ba54 0f64 08 2b0271948403c400889a
0 1 1 e1ea 06 5b5ac38c5198c602a44c 0fc9 08 10083184a9210e2554c6
0 1 1 c276 06 224e0110aa2c4c9627e7 2acc 07 002ec0850020860597a0
0 1 1 b915 05 28209e8c3c6cd8e557c7 2e86 08 a008008482280ed01060
0 1 1 30e5 06 224541a04820a48414d2 ff81 07 08c2eaa15839849094d3
0 1 1 2646 06 118f21b4e80a30669523 4756 08 20800b0c680a02139822
0 1 1 0b2a 06 02d218386e3a4cc5bce7 9eda 09 084c11042018c0309242
0 1 1 db22 06 c494b622e5730a122823 4f1b 07 6841012d0700c358286a
0 1 1 4055 05 d20d15c14058ec63544c c240 0a 288000042106c6000020
0 1 1 480d 06 028e48a4e821d663862c 9a6c 08 09066203a1208a338461
0 1 1 e727 06 95082220642902721969 2251 09 003800042600a8100006
0 1 1 1761 05 58c7b19f157852e03cd1 7969 07 cad6a0d448009cf08464
0 1 1 1886 05 1c9551030c717024e790 45ad 08 904a1b8541100e040d02
0 1 1 d816 05 6b4ca6b136881ac1b44b f648 07 f9cae04d5835882131c0
0 1 1 dce4 06 18a49915cb10c2510480 1608 08 6840ea88c50706110c00
0 1 1 2ab0 06 01704339093120420803 e396 07 2906f1c8755801e05c46
0 1 1 3ec1 06 58c671312d2902a5480b ed29 08 090611a605000c114c07
0 1 1 47bb 06 404413108c88c880a4cc 71ab 08 a966600421184e362028
0 1 1 f7a1 06 48d436082d381f1119a2 288c 07 204ac0d5c41b0b239ec0
0 1 1 36de 05 368ca8f6232282d0a3be 8a44 09 08345090e1008a200461
0 1 1 18a1 06 115894248042946b1869 e5d7 07 a0882ab46898d6813605
0 1 1 3f85 06 3bc5352167130f3115d5 4be7 08 0a8203d38342d1100448
0 1 1 cf96 07 610821082210801544a1 f9f1 07 1082e0d8233baf0019d0
0 1 1 cb20 06 0b9538984160c8853822 1f25 07 320a231ea32a78612c64
0 1 1 aa3f 06 0906c094c54905c20d01 7d65 08 0046d29001bc02112047
0 1 1 e386 06 20621119064942820dcd 0f32 08 000a4090e61865b28040
0 1 1 b7e6 06 6a4c85b1342928c2344f f3ec 08 08bed1084120c21c04e5
0 1 1 39b5 06 5a566224e8c00868b144 ae92 09 28020308261e005404ab
0 1 1 4d0f 06 0498810c65825e2108eb 42d4 08 6f5326852610c842b440
0 1 1 2067 06 215502144918c8e2b04a e122 09 1042200a630002100022
0 1 1 e2cd 06 3690f07ca8414813192d 8f02 08 4810410ee3700a719c20
0 1 1 d768 06 a19e66918160e3412483 9d6a 07 6b5113894371f92298c2
0 1 1 b29f 06 5a64442d42098d0221a7 2ec4 07 086701a0a5c8c0668ce3
0 1 1 0ea6 06 134863288f412a9a0d84 20c3 08 182c5184003c847330c1
0 1 1 5778 05 088251ca660be7470ce1 d696 07 39403a12616c401719ad
0 1 1 89b3 06 119767140a210642b888 73db 07 115bc9082ec34221d508
0 1 1 e860 06 d404d404270323052483 a723 07 62c93204810d86d3004f
0 1 1 469c 06 185241c030390a8109a3 978a 08 18004004830c18630c61
0 1 1 bee1 06 104831842151094a2c96 74f2 08 94ce5188600a8440b840
0 1 1 ad1a 06 500c81adcd1c80619cc1 6002 09 0cc21108000080119043
0 1 1 f841 06 310700d88b22dd059cd4 6c96 08 08880120242c44d10828
0 1 1 52e0 05 68689464ebd1861609fa 60c1 08 02cc030408090a3d8806
0 1 1 409f 07 0088540c3008cc758424 6406 08 091010084210003484d1
0 1 1 a8ed 06 0d89462ca45208219424 2224 07 90121304cd3cc83335e7
0 1 1 b39c 06 2a86e1a6767127153c24 c44d 09 08807004350040150821
0 1 1 0738 06 2a8e1228aaa28a6580c5 986a 08 2080a19b0432085122c3
0 1 1 eb69 06 8e4326ae64036d319c24 068c 08 0940f014faaa40a32480
0 1 1 5275 06 2c08b0942c1c5ca00861 562c 08 14c070a82418cc028400
0 1 1 0eab 06 029ac315603a10b12608 ac83 08 c0948118604b90648166
0 1 1 8968 06 28cb260dc430cc2098e0 205d 08 110a0610292041110c0a
0 1 1 6c2b 05 e960f4c8a46eca282666 0561 09 004000c4221046008003
0 1 1 4f0f 07 28460204540888321884 2f00 08 b04e823464000c1004a1
0 1 1 2128 05 00463e09a8203d12cd47 eb14 07 0a21129205190c332c83
0 1 1 aef8 06 a2827492ab60423c0008 cfdc 08 0c801530c540a0328894
0 1 1 6066 06 7a4810a8245902a09a21 1203 08 20c93184242040138c21
0 1 1 8621 06 0af5563856124e921c8c 7658 08 10c431190548c0125580
0 1 1 2c82 05 4b8935c4d5ab02203307 5104 09 00c0108402004420101b
0 1 1 4916 06 23444285a3c1270542c6 c6ca 07 11ac6024223a16185832
0 1 1 8765 06 3a0132146569ca62a464 1962 07 074a5248e99453fda4a7
0 1 1 e0d4 06 2072c91400211214848a e243 07 08bc121440008a208586
0 1 1 2d40 06 3ac3471a031910878942 a3be 08 20543011e12002399040
0 1 1 5d54 06 254e622c275a8ea10a40 e15c 08 184e00040300a2409002
0 1 1 4547 06 4111003da459f24b256a 0203 08 8b09200cc330447008c8
0 1 1 8327 05 a4ce059ae7b3d4e889b2 a7e1 07 18041115a5ba0e488981
0 1 1 92a6 06 348a112cac224626a530 8528 07 0852610504316ce12c00
0 1 1 382f 05 915093aa281f546961e2 7730 07 32724024b6218b230c82
0 1 1 903e 06 20446218117e5ca12d23 2704 07 0666ef9d4a91400e5642
0 1 1 be3d 05 4928f2c09452ff4292e1 13ad 07 102e292029228200e027
0 1 1 03cc 06 129633089209ac720464 2041 09 00060908603080110007
0 1 1 e08f 06 50d836295b4080e64821 342b 08 1592408800608e1684d1
0 1 1 49ca 05 4880345c7a41e03d717c 8224 07 205e8039d908c4a114a1
0 1 1 4182 06 0a045080521280b00180 6dc1 07 01cc111888b84a699010
0 1 1 c2eb 06 18ecc1a8c150cac1d16a bcd3 08 500ac9380148c2c0a0a4
0 1 1 7b9c 06 51523334882b42160e4d 4302 07 094e01824109a41604e8
0 1 1 cf8c 05 830a61a652d64234b4ee 9307 07 504353458da14e00907a
0 1 1 0c00 05 01c864909a9a6ec1b953 188a 0a 0007010041080c818c21
0 1 1 c222 05 3582d9b22c181cb39188 0a48 08 01cc180c4134c0131021
0 1 1 4bad 06 11da61a287384241c88a f908 08 8c0491048518520b3000
0 1 1 86c2 05 65d85e8d369b94c55105 984b 0b 08021380400181808021
0 1 1 1442 05 884d6a5550329d569f26 7863 09 118451083000c8910465
0 1 1 0e7e 06 08de71c567e19cb5984b 54f1 09 01c5bd940360c8300801
0 1 1 b4df 05 e81c40851a3ba77eaab7 7fa0 07 2a83034ee42a06f110a2
0 0 1 b4df 05 e81c40851a3ba77eaab7 091c 07 78ca010b64e804bb8dc0
1 1 0 8323 06 3844a490484818e78190 0000 0f 00000000000000000000
0 1 1 a430 06 4686a5a98a1884711d68 348f 08 800a1685000880510a42
0 1 1 1156 05 188b00594c089c18acd6 4935 0a 0840008c030064208802
0 1 1 291d 06 73066090ce2ac133098b f08c 09 0c422008002000128801
0 1 1 cc20 05 13ed221742ac464cee12 0189 08 080040068d310c020407
0 1 1 5be7 05 d188357c442d8a492866 9468 09 11004120221c8a018022
0 1 1 6451 06 01c81d29cd5b882286a1 69cf 07 41042258f5888c1115f2
0 1 1 a281 06 18ca3281d379865705a5 2391 08 208d0144263002110c06
0 1 1 d81e 05 693f2416a004b23bde57 887b 08 08000104013544618041
0 1 1 599e 06 214a11c5271826520440 1a06 08 60c6608c210c4c130420
0 1 1 8be4 05 77cacf88e2ff106605ad 8225 07 42cc2015076002edb401
0 1 1 ee5d 05 465abe0c4c969a55dad5 5d6b 09 0842308801b144038422
0 1 1 d488 06 08cae2186733dc752a40 462d 07 2864eb1466e894425541
0 1 1 ba8f 06 1d922308443b4426a148 6640 07 209204dc4160cc369e40
0 1 1 c2fc 06 0be21485e3415085b833 f90b 07 3c5755374251545c922a
0 1 1 0901 05 b6419cd2164542a3e108 addc 09 d00e008c420a40408422
0 1 1 cd20 06 0a063690892966a88c65 05be 08 1496e008454412230420
0 1 1 7146 05 2ace5e130314ca1a04fe 5f4c 08 10c06911470112142281
0 1 1 c551 06 52061c0d033186400021 c0ae 07 38824004764108544871
0 1 1 93aa 06 2350e400631892308a20 a0d4 09 184400800b19821d8422
0 1 1 4586 06 085a82a04949d6628936 12a9 08 0903b018422848a38841
0 1 1 0872 06 318e012c922c0b51d824 701e 07 684245e841c96ef1d945
0 1 1 837d 05 af91b23aaf6a393a2eaf 80a7 07 11a25028bc186a1084e9
0 1 1 f2b7 05 7c0ab345f890572a9a46 5b5e 08 49802608228140328491
0 1 1 ae49 06 1056c1a88a3b8c1096ce 4720 08 309269260e00901012c0
0 1 1 e49f 06 39b4c09da6338c474902 1f3a 08 55406088e10a44130246
0 1 1 5f40 06 1c4cc38da7928ae6cc21 5e60 08 40c2811e0401980105c2
0 1 1 1b99 06 40062b29aa2118c90c6a 4d89 08 09bea204c118cc308248
0 1 1 4cc9 05 c0dc83a5668f5ad81579 38ae 07 334425bf47200eb92024
0 1 1 d98b 06 2194350e4209c090c94b a000 08 1296038121880a7314e7
0 1 1 a122 06 201a2524b1020a449ec6 4342 09 01460221238080100421
0 1 1 1b1d 06 14845261842a866530ce d626 08 32021308405084708e20
0 1 1 acc4 05 c6a6a1b38e81f460c465 1d87 08 03c0a28c85088040c848
0 1 1 34c9 06 381ac3a8c866aa571425 d0b2 07 099e7d804021d8901967
0 1 1 62a0 06 d88c16b0a30ac4e704e3 8cd4 08 08068370000a0025a980
0 1 1 6f98 06 10ac768c28a4ca558063 72f7 08 39884004461d0a601ca7
0 1 1 475a 05 9506e6acc66edd52d9a5 3c25 08 51022090644806400410
0 1 1 fbe2 06 32488340f4a0caa68a12 a9a9 08 1802308442984c128c22
0 1 1 4a2a 06 10da5199291062442886 121b 08 450664a42550003082c8
0 1 1 dc41 06 34d37619471300453a21 4158 09 27040100a320c0210064
0 1 1 bbdd 06 205420a42e425e209688 6068 07 3a1824d2a6f9c2021d11
0 1 1 3c17 06 6d5c55b541b048f22067 40bf 07 90496415603028c08c2b
0 1 1 5324 06 16146108e749161a1ca1 2344 08 4814013bc10090000920
0 1 1 6f69 06 0d9a74ad9f81d4f9a904 dbc4 07 ccc260a44b1bc0002142
0 1 1 5e81 05 3b54939d39d5b1975068 9ac0 07 360e75045247c311ac81
0 1 1 6156 06 2ad8c1b5a620d4135048 7cbb 08 00d4808c2038c5309821
0 1 1 9796 06 418a21a64618065304e7 7af4 07 9d982216c608a4220d03
0 1 1 205d 06 0186820cc8a8da2398c7 7a96 07 29063282c811001c5078
0 1 1 b967 05 38cbfd3a454852410584 269a 07 ef060784406202a78442
0 1 1 e4de 06 c864d7a84231c65089e0 a301 07 4b165287292012308524
0 1 1 b167 06 244c32ae0a3848e1a886 1cd6 07 218e1c948748a1fb1463
0 1 1 61ba 06 3c54813047311421d846 47cc 08 71602050610ac60d8c25
0 1 1 8234 06 458a74a543098a728a81 4831 08 01307390271048314423
0 1 1 e8a3 06 6916528462d484920c29 a0f7 07 18d4400c00ae87a6dd24
0 1 1 f61b 06 09f0340904601078024b 20fa 08 20461000402c9a608920
0 1 1 ad84 06 c24616048c218ec19c2b ac26 08 098e4088250242405944
0 1 1 869e 05 98044194504a44619a94 349f 08 181d4424201856219881
0 1 1 69c9 06 110874e861398b76104e 9c4f 08 424c60d8e2191080ad23
0 1 1 4f3d 05 71a64fa3b2e5446790fa 3f99 07 04c320b8645ac3419486
0 1 1 d2d4 06 52844714624992734448 257e 07 18061030d81b52310460
0 1 1 d46f 06 115c13ad06538f31c027 3748 08 1c02308c23025011bdc3
0 1 1 e021 06 68cca0a92240424811c7 6c78 08 01161a10ad594e118820
0 1 1 b482 06 2baed4040a094880458e 51ce 09 214010bc078858010420
0 1 1 0c5e 06 4184232ce93482c728c7 2ea4 07 6902d9084710155b0fa4
0 1 1 62d4 06 08e08211456288b788e5 0175 08 08c2200486004a503173
0 1 1 41d6 06 0b0a438d53189914b020 c592 08 1a00118d64094d148562
0 1 1 eb2d 06 94c69604e7348ee1b564 113e 07 28c47110714822c33041
0 1 1 1419 06 2042797536734040a1e9 422a 08 05dc5c94430092508440
0 1 1 377f 06 120f18a9683a0831c965 1b30 08 2000440302080641a441
0 1 1 3bfa 05 d945b0846724947b0d03 2cc1 08 0106590c700840c20cc2
0 1 1 3b6c 05 8184b3bc88518eebb265 d602 08 28c03225790742600462
0 1 1 5a5e 06 b15293e427106030c182 e4c7 06 5e123b5f0a88bfa4a86f
0 1 1 ae87 06 68a061ac252402000ce9 8655 07 308c848ac93182894c2d
0 1 1 6bbb 06 899c424a01138ed48316 90ec 08 08983081d0d882233d40
0 1 1 ce6c 06 91060a28e4315073a0d0 e802 08 17220384390802201545
0 1 1 0799 06 811c400c8a822262146e 7846 08 0046230400084020b6a0
0 1 1 fdd9 06 3c06f0a8281096f41622 a082 08 280e0000a01444c11265
0 1 1 720a 06 5a045819420b06430521 8234 09 40882100a11047020422
0 1 1 5738 06 5168408464330e44c041 706e 07 7246b880605a04719c25
0 1 1 6e19 05 b055939521eba4568969 1146 09 c148d1002600ce400820
0 1 1 6643 06 2a0a71048e728adaa7e6 4532 08 b8400188014a0a608140
0 1 1 f2f0 06 52c82905c26394a29564 f192 07 30a612fc8aa01250f8e0
0 1 1 e020 05 76fe528588b476aa895c bca3 07 2a62670c416ad6710852
0 1 1 19ae 06 285c27b935318c51a439 4411 08 01800087e1008490880a
0 1 1 7a94 06 1d9a84b10a18a055b0c0 8803 09 10418104c10002010022
0 1 1 5d1f 06 0290c40c02298a594ceb b3cf 07 281c10b6e21b4ee1bcf7
0 1 1 9dbd 05 2c8ce8ed831a4f15882e 254f 07 68420296a92880410b85
0 1 1 c2db 06 2900a19902238342cec9 b13e 07 0807201a9a3810f19851
0 1 1 c238 06 716c2039ca6a6c63dc63 a598 06 265613042da2e1e8a900
0 1 1 a507 06 40122324ca0d84a13963 c4a4 08 084a550de288c2503422
0 1 1 7247 05 515050190714146990cf 0d4b 06 680a518c7090821094a3
0 1 1 500e 06 094c3090c8698e218aae a33b 08 505631a243000278a989
0 1 1 1b53 06 30c4ba054329c4668d05 e835 08 23870204a30024280803
0 1 1 ee4e 05 c1752418c008dc149cf5 948b 08 4820400500181082882d
0 1 1 ad9c 06 115438040e188aba14a3 0524 08 01e491e002118264502c
0 1 1 bdca 06 1846944c4f31e6499ca9 0281 09 10a41000671000408c85
0 1 1 6541 06 11963b04d35550902c2f aa70 08 1888a08c6705443521e0
0 1 1 83f3 05 915aca302a7674418276 1906 07 510018182528c008d9c5
0 1 1 6cab 05 696d099f96c89403950a 1723 08 0186640c4310cc263e04
0 1 1 5600 06 59c8b0b10c0902693106 013a 08 3944028561688510884c
0 1 1 828c 06 33191188e4730c15b143 2850 09 10e15108000140700080
0 1 1 51b1 06 425e9744040a42fb91e2 648c 07 00ce00128c19c2059d45
0 1 1 1755 06 6905148a26040ec131cb 9f00 08 68481218483482601820
0 1 1 e5c0 06 1952d548c21b40b48030 0693 09 004003045f1146148021
0 1 1 b5d5 06 8988a148083a08e588c2 6d1b 08 1604319d2517c49080e4
0 1 1 b420 06 7546d418ec584e25104e a713 09 084e308871284a108023
0 1 1 42c4 06 24408230e82150a43466 2e80 08 2c0a5185c3188611a15e
0 1 1 af73 06 3a8b04c0a3328622884e 7502 08 008433dc640000908060
0 1 1 82ea 06 1006420cc3104b078576 149f 07 020212080b18cc889861
0 1 1 f19d 05 888bc30bca608509a52a 2801 08 08a4539c012c02106006
0 1 1 7ab9 06 0846338ce5b950138f8a 148e 08 198e2428c4208623bf22
0 1 1 6088 06 6a580600f1698ce58c40 4a0e 08 88a075056110621294c5
0 1 1 e18d 05 89e2a06d46741905baaf 3f2b 08 11c294046209cc0b04c3
0 1 1 92a6 06 10462484e4b8ca1988a7 ff4a 06 c9ce35c4f32f0ac2c843
0 1 1 7439 06 451c9518e8185271a566 c307 09 20481100611002000a21
0 1 1 6b99 05 d1961cac4f7a8eb0b5a8 33f4 07 285460bd6478565f8d27
0 1 1 b12a 06 41452085a20148d32c7a 0894 08 044c3404244808263c60
0 1 1 a286 06 90225301e62a42431ca2 1861 08 4c9e4114a22a48608c65
0 1 1 8017 06 09a04514a631aa240c57 1f30 09 008a21849600ce100500
0 1 1 1a61 06 434258256f40e024b0ec 1252 08 0040118461012a4bb420
0 1 1 d145 06 3aca179c0aa150b319f0 4002 07 1866560c811116c20582
0 1 1 e7ca 06 108e4504ae5a0231be63 92ca 08 0dcc5004a072ce2c28e0
0 1 1 07f8 06 30c942098720ca2881a1 a230 09 28042080400805201421
0 1 1 a1c5 06 2a0a99890911c6423049 a8ce 07 1868060400389c199441
